time,completed_rides,total_distance,total_cost
453,371,14443,36107.5
454,372,14486,36215.0
454,372,14486,36215.0
455,372,14486,36215.0
456,373,14559,36397.5
456,374,14584,36460.0
456,375,14638,36595.0
456,375,14638,36595.0
457,376,14690,36725.0
457,377,14713,36782.5
457,378,14729,36822.5
457,379,14735,36837.5
457,379,14735,36837.5
458,380,14754,36885.0
458,380,14754,36885.0
459,381,14796,36990.0
459,382,14821,37052.5
459,382,14821,37052.5
460,383,14869,37172.5
460,383,14869,37172.5
461,383,14869,37172.5
462,383,14869,37172.5
463,384,14942,37355.0
463,384,14942,37355.0
464,384,14942,37355.0
465,384,14942,37355.0
466,384,14942,37355.0
467,385,14980,37450.0
467,385,14980,37450.0
468,386,15020,37550.0
468,386,15020,37550.0
469,387,15065,37662.5
469,388,15100,37750.0
469,389,15138,37845.0
469,389,15138,37845.0
470,390,15172,37930.0
470,390,15172,37930.0
471,391,15250,38125.0
471,391,15250,38125.0
472,391,15250,38125.0
473,392,15281,38202.5
473,393,15337,38342.5
473,393,15337,38342.5
474,394,15384,38460.0
474,395,15397,38492.5
474,395,15397,38492.5
475,396,15432,38580.0
475,396,15432,38580.0
476,397,15450,38625.0
476,397,15450,38625.0
477,398,15499,38747.5
477,399,15568,38920.0
477,400,15577,38942.5
477,400,15577,38942.5
478,400,15577,38942.5
479,401,15641,39102.5
479,401,15641,39102.5
480,402,15665,39162.5
480,403,15691,39227.5
480,404,15746,39365.0
480,404,15746,39365.0
481,405,15809,39522.5
481,406,15822,39555.0
481,406,15822,39555.0
482,407,15852,39630.0
482,408,15880,39700.0
482,408,15880,39700.0
483,408,15880,39700.0
484,409,15901,39752.5
484,409,15901,39752.5
485,410,15964,39910.0
485,411,16020,40050.0
485,411,16020,40050.0
486,411,16020,40050.0
487,412,16058,40145.0
487,412,16058,40145.0
488,412,16058,40145.0
489,413,16112,40280.0
489,413,16112,40280.0
490,414,16176,40440.0
490,414,16176,40440.0
491,415,16205,40512.5
491,415,16205,40512.5
492,416,16217,40542.5
492,416,16217,40542.5
493,417,16251,40627.5
493,417,16251,40627.5
494,418,16299,40747.5
494,419,16344,40860.0
494,419,16344,40860.0
495,420,16384,40960.0
495,421,16411,41027.5
495,421,16411,41027.5
496,421,16411,41027.5
497,422,16438,41095.0
497,422,16438,41095.0
498,422,16438,41095.0
499,422,16438,41095.0
500,423,16482,41205.0
500,423,16482,41205.0
501,423,16482,41205.0
502,423,16482,41205.0
503,424,16487,41217.5
503,424,16487,41217.5
504,424,16487,41217.5
505,424,16487,41217.5
506,425,16510,41275.0
506,425,16510,41275.0
507,426,16543,41357.5
507,427,16592,41480.0
507,428,16629,41572.5
507,429,16670,41675.0
507,429,16670,41675.0
508,429,16670,41675.0
509,430,16681,41702.5
509,430,16681,41702.5
510,431,16698,41745.0
510,431,16698,41745.0
511,432,16738,41845.0
511,432,16738,41845.0
512,432,16738,41845.0
513,432,16738,41845.0
514,433,16811,42027.5
514,433,16811,42027.5
515,433,16811,42027.5
516,433,16811,42027.5
517,434,16839,42097.5
517,434,16839,42097.5
518,434,16839,42097.5
519,434,16839,42097.5
520,434,16839,42097.5
521,435,16866,42165.0
521,435,16866,42165.0
522,436,16892,42230.0
522,436,16892,42230.0
523,437,16951,42377.5
523,437,16951,42377.5
524,438,16983,42457.5
524,438,16983,42457.5
525,438,16983,42457.5
526,439,17045,42612.5
526,440,17092,42730.0
526,440,17092,42730.0
527,441,17106,42765.0
527,441,17106,42765.0
528,442,17135,42837.5
528,442,17135,42837.5
529,442,17135,42837.5
530,443,17171,42927.5
530,443,17171,42927.5
531,443,17171,42927.5
532,444,17235,43087.5
532,445,17270,43175.0
532,445,17270,43175.0
533,446,17288,43220.0
533,447,17347,43367.5
533,447,17347,43367.5
534,448,17401,43502.5
534,448,17401,43502.5
535,449,17442,43605.0
535,449,17442,43605.0
536,450,17494,43735.0
536,451,17520,43800.0
536,451,17520,43800.0
537,452,17553,43882.5
537,452,17553,43882.5
538,452,17553,43882.5
539,453,17571,43927.5
539,453,17571,43927.5
540,454,17594,43985.0
540,454,17594,43985.0
541,455,17678,44195.0
541,456,17710,44275.0
541,457,17723,44307.5
541,458,17754,44385.0
541,458,17754,44385.0
542,459,17784,44460.0
542,460,17811,44527.5
542,460,17811,44527.5
543,461,17825,44562.5
543,462,17891,44727.5
543,462,17891,44727.5
544,463,17951,44877.5
544,463,17951,44877.5
545,464,18026,45065.0
545,465,18085,45212.5
545,466,18137,45342.5
545,467,18152,45380.0
545,467,18152,45380.0
546,468,18194,45485.0
546,469,18217,45542.5
546,470,18276,45690.0
546,470,18276,45690.0
547,471,18287,45717.5
547,472,18338,45845.0
547,472,18338,45845.0
548,472,18338,45845.0
549,473,18414,46035.0
549,473,18414,46035.0
550,473,18414,46035.0
551,473,18414,46035.0
552,474,18478,46195.0
552,475,18555,46387.5
552,476,18587,46467.5
552,477,18591,46477.5
552,477,18591,46477.5
553,478,18659,46647.5
553,478,18659,46647.5
554,479,18690,46725.0
554,480,18710,46775.0
554,480,18710,46775.0
555,481,18739,46847.5
555,481,18739,46847.5
556,482,18830,47075.0
556,482,18830,47075.0
557,482,18830,47075.0
558,483,18841,47102.5
558,484,18894,47235.0
558,484,18894,47235.0
559,485,18910,47275.0
559,485,18910,47275.0
560,486,18985,47462.5
560,486,18985,47462.5
561,486,18985,47462.5
562,486,18985,47462.5
563,487,19044,47610.0
563,487,19044,47610.0
564,487,19044,47610.0
565,488,19078,47695.0
565,489,19111,47777.5
565,489,19111,47777.5
566,490,19160,47900.0
566,490,19160,47900.0
567,490,19160,47900.0
568,491,19195,47987.5
568,491,19195,47987.5
569,492,19242,48105.0
569,493,19266,48165.0
569,493,19266,48165.0
570,494,19302,48255.0
570,494,19302,48255.0
571,494,19302,48255.0
572,495,19369,48422.5
572,495,19369,48422.5
573,496,19400,48500.0
573,496,19400,48500.0
574,496,19400,48500.0
575,497,19476,48690.0
575,497,19476,48690.0
576,498,19532,48830.0
576,498,19532,48830.0
577,499,19588,48970.0
577,499,19588,48970.0
578,499,19588,48970.0
579,500,19652,49130.0
579,500,19652,49130.0
580,500,19652,49130.0
581,500,19652,49130.0
582,501,19712,49280.0
582,501,19712,49280.0
583,502,19753,49382.5
583,502,19753,49382.5
584,503,19777,49442.5
584,503,19777,49442.5
585,504,19809,49522.5
585,504,19809,49522.5
586,504,19809,49522.5
587,504,19809,49522.5
588,505,19890,49725.0
588,506,19919,49797.5
588,506,19919,49797.5
589,507,19981,49952.5
589,507,19981,49952.5
590,508,20038,50095.0
590,509,20077,50192.5
590,509,20077,50192.5
591,510,20111,50277.5
591,510,20111,50277.5
592,510,20111,50277.5
593,511,20145,50362.5
593,511,20145,50362.5
594,511,20145,50362.5
595,512,20167,50417.5
595,512,20167,50417.5
596,513,20210,50525.0
596,514,20244,50610.0
596,514,20244,50610.0
597,515,20292,50730.0
597,516,20353,50882.5
597,516,20353,50882.5
598,517,20398,50995.0
598,517,20398,50995.0
599,517,20398,50995.0
600,517,20398,50995.0
601,518,20429,51072.5
601,518,20429,51072.5
602,519,20460,51150.0
602,520,20487,51217.5
602,520,20487,51217.5
603,520,20487,51217.5
604,520,20487,51217.5
605,520,20487,51217.5
606,521,20521,51302.5
606,521,20521,51302.5
607,522,20579,51447.5
607,522,20579,51447.5
608,523,20618,51545.0
608,523,20618,51545.0
609,523,20618,51545.0
610,524,20645,51612.5
610,525,20662,51655.0
610,525,20662,51655.0
611,525,20662,51655.0
612,526,20696,51740.0
612,526,20696,51740.0
613,526,20696,51740.0
614,526,20696,51740.0
615,527,20725,51812.5
615,527,20725,51812.5
616,528,20769,51922.5
616,528,20769,51922.5
617,529,20789,51972.5
617,529,20789,51972.5
618,530,20840,52100.0
618,531,20875,52187.5
618,532,20890,52225.0
618,533,20902,52255.0
618,534,20940,52350.0
618,534,20940,52350.0
619,534,20940,52350.0
620,534,20940,52350.0
621,534,20940,52350.0
622,535,20954,52385.0
622,535,20954,52385.0
623,536,20977,52442.5
623,536,20977,52442.5
624,536,20977,52442.5
625,537,20985,52462.5
625,537,20985,52462.5
626,538,21037,52592.5
626,538,21037,52592.5
627,539,21099,52747.5
627,540,21155,52887.5
627,541,21210,53025.0
627,542,21234,53085.0
627,543,21258,53145.0
627,544,21328,53320.0
627,544,21328,53320.0
628,544,21328,53320.0
629,545,21401,53502.5
629,545,21401,53502.5
630,546,21457,53642.5
630,547,21515,53787.5
630,547,21515,53787.5
631,548,21540,53850.0
631,548,21540,53850.0
632,548,21540,53850.0
633,548,21540,53850.0
634,549,21589,53972.5
634,550,21655,54137.5
